tmdb_id,imdb_id,original_language,original_title,runtime
11902,tt0114787,sr,Podzemlje,170
27098,tt0113720,sv,Lust och fägring stor,130
25087,tt0112536,en,Bloodsport II,90
5801,tt0048473,bn,পথের পাঁচালী,125
896,tt0052572,bn,অপুর সংসার,117
3065,tt0117128,en,Mystery Science Theater 3000: The Movie,73
318177,tt0114616,en,Tarantella,100
2300,tt0117705,en,Space Jam,88
8069,tt0062711,en,Barbarella,98
288173,tt0110061,en,Hostile Intentions,90
187851,tt0140614,en,They Bite,98
27768,tt0108181,en,Some Folks Call It a Sling Blade,25
221917,tt0114307,en,The Run of the Country,0
8072,tt0058898,fr,"Alphaville, une étrange aventure de Lemmy Caution",100
35797,tt0082206,fr,Coup de torchon,128
88030,tt0111430,en,Tigrero: A Film That Was Never Made,75
185191,tt0107727,en,L'oeil de Vichy,110
83857,tt0081759,en,Windows,96
33245,tt0113443,en,It's My Party,110
124460,tt0109491,en,Country Life,118
27281,tt0114048,en,Operation Dumbo Drop,107
105045,tt0111613,de,Das Versprechen,115
40001,tt0117104,en,Mrs. Winterbourne,105
29621,tt0117688,en,Solo,94
117730,tt0109751,he,Etz Hadomim Tafus,0
20762,tt0117774,en,The Substitute,114
37144,tt0114736,en,True Crime,94
48260,tt0112604,en,Butterfly Kiss,88
12656,tt0116289,en,Feeling Minnesota,99
38867,tt0109593,en,Delta of Venus,99
277270,tt0103095,en,To Cross the Rubicon,0
25969,tt0112368,en,Angus,90
44103,tt0104046,nl,Daens,138
753,tt0062952,en,Faces,130
43634,tt0115742,en,Boys,86
9103,tt0117420,en,The Quest,95
90214,tt0115951,en,Cosi,102
29649,tt0117784,en,Sunset Park,99
10990,tt0117107,en,Mulholland Falls,107
8866,tt0117979,en,The Truth About Cats & Dogs,93
12233,tt0095776,en,Oliver & Company,74
23449,tt0115851,en,Celtic Pride,91
36355,tt0116322,en,Flipper,95
37667,tt0109374,en,Captives,100
90148,tt0110712,en,Of Love and Shadows,103
922,tt0112817,en,Dead Man,121
11876,tt0113362,en,Le Hussard sur le toit,135
52633,tt0073778,en,Switchblade Sisters,91
62364,tt0112546,es,Boca a boca,106
11687,tt0108500,fr,Les visiteurs,107
9304,tt0117108,en,Multiplicity,117
73183,tt0113270,en,"The Haunted World of Edward D. Wood, Jr.",112
131232,tt0333373,en,Due Amici,86
9100,tt0115963,en,The Craft,101
20759,tt0116448,en,The Great White Hype,91
46063,tt0116827,en,Last Dance,103
365371,tt0114894,en,War Stories Our Mother Never Told Us,95
32513,tt0112701,en,Cold Comfort Farm,95
40651,tt0113429,en,"Institute Benjamenta, or This Dream People Call Human Life",104
36915,tt0116508,en,Heaven's Prisoners,132
40507,tt0117260,en,Original Gangstas,99
9802,tt0117500,en,The Rock,136
25697,tt0116405,en,Getting Away with Murder,91
21588,tt0109592,it,Dellamorte Dellamore,105
664,tt0117998,en,Twister,113
11867,tt0115624,en,Barb Wire,98
47119,tt0113145,fr,Le garçu,102
314352,tt0116559,de,Honigmond,92
9323,tt0113568,ja,GHOST IN THE SHELL,83
10280,tt0117894,en,Thinner,92
10535,tt0117723,en,Spy Hard,81
124613,tt0112586,en,Brothers in Trouble,102
532,tt0112691,en,A Close Shave,30
26744,tt0040366,en,Force of Evil,78
16299,tt0117768,en,The Stupids,94
10547,tt0115571,en,The Arrival,115
245268,tt0031612,en,The Man from Down Under,103
935,tt0057012,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,95
55613,tt0103926,en,Careful,100
215107,tt0105737,en,Vermont Is for Lovers,88
41007,tt0113849,en,A Month by the Lake,92
35645,tt0113188,en,Gold Diggers: The Secret of Bear Mountain,94
110465,tt0042644,en,Kim,113
255546,tt0109381,pt,Carmen Miranda: Bananas Is My Business,91
40751,tt0109688,zh,東邪西毒,100
275096,tt0104606,en,Khomreh,86
85778,tt0110480,en,Maya Lin: A Strong Clear Vision,105
11101,tt0108211,de,Stalingrad,134
9826,tt0117331,en,The Phantom,100
9879,tt0117765,en,Striptease,115
63564,tt0116833,en,The Last of the High Kings,102
22621,tt0113280,en,Heavy,105
7095,tt0116669,en,Jack,113
26890,tt0116594,en,I Shot Andy Warhol,103
46732,tt0113211,en,The Grass Harp,107
124633,tt0114494,sr,Tuđa Amerika,96
202425,tt0094265,fr,La vie est belle,80
196940,tt0105201,en,Quartier Mozart,80
77771,tt0070820,wo,Touki-Bouki,85
181083,tt0084898,fr,Wend Kuuni,75
41225,tt0063715,fr,Histoires extraordinaires,121
188589,tt0109191,en,Babyfever,109
87190,tt0114122,en,Pharaoh's  Army,90
627,tt0117951,en,Trainspotting,93
32872,tt0118523,en,Til There Was You,113
602,tt0116629,en,Independence Day,145
14553,tt0117737,en,Stealing Beauty,116
9566,tt0116277,en,The Fan,116
10545,tt0116583,en,The Hunchback of Notre Dame,91
9894,tt0115798,en,The Cable Guy,96
11543,tt0116778,en,Kingpin,113
9268,tt0116213,en,Eraser,115
52059,tt0113147,en,The Gate of Heavenly Peace,180
9327,tt0117218,en,The Nutty Professor,95
123763,tt0100990,es,"Yo, la peor de todas",105
81949,tt0111546,ro,Un été inoubliable,82
42005,tt0093199,en,"Hol volt, hol nem volt",97
124306,tt0106810,en,En compagnie d'Antonin Artaud,90
183955,tt0111180,en,Sibak,100
44535,tt0111237,en,Somebody to Love,102
44495,tt0072362,en,A Very Natural Thing,80
78285,tt0103207,fr,La vieille qui marchait dans la mer,0
11228,tt0116040,en,Daylight,115
10779,tt0116365,en,The Frighteners,110
26748,tt0116905,en,Lone Star,135
38223,tt0116493,en,Harriet the Spy,100
9294,tt0117333,en,Phenomenon,123
49963,tt0118113,en,Walking and Talking,86
11363,tt0117628,en,She's the One,96
1645,tt0117913,en,A Time to Kill,149
31546,tt0115530,en,American Buffalo,88
77056,tt0114266,fr,Les Rendez-vous de Paris,94
36344,tt0115493,en,Alaska,109
18550,tt0116320,en,Fled,98
11511,tt0116756,en,Kazaam,93
172198,tt0109356,hu,Bűvös vadász,106
34170,tt0116823,en,Larger Than Life,93
281085,tt0112568,en,A Boy Called Hate,0
109478,tt0114170,en,Power 98,89
124645,tt0117999,en,Two Deaths,102
12606,tt0118073,en,A Very Brady Sequel,90
69895,tt0108220,en,Stefano Quantestorie,82
35206,tt0049521,fr,La mort en ce jardin,104
151489,tt0104403,cy,Hedd Wyn,123
4837,tt0061495,fr,La Collectionneuse,89
12632,tt0110246,de,Kaspar Hauser,139
9098,tt0116164,de,Echte Kerle,100
124614,tt0112716,en,O Convento,91
18975,tt0115472,en,The Adventures of Pinocchio,90
11962,tt0116707,en,Joe's Apartment,78
2925,tt0116313,en,The First Wives Club,102
28628,tt0114550,en,Stonewall,99
3595,tt0117438,en,Ransom,117
9308,tt0116531,en,High School High,86
92381,tt0117332,en,Phat Beach,89
18555,tt0116353,en,Foxfire,102
12123,tt0115857,en,Chain Reaction,107
10830,tt0117008,en,Matilda,98
3573,tt0116191,en,Emma,121
10546,tt0115986,en,The Crow: City of Angels,84
18862,tt0116571,en,House Arrest,108
31417,tt0053459,fr,Les Yeux sans visage,90
9431,tt0117826,en,Bordello of Blood,87
124619,tt0113695,en,Lotto Land,87
297645,tt0108227,en,The Story of Xinghua,90
48144,tt0111424,zh,天國逆子,99
46986,tt0113080,en,Flirt,85
144982,tt0115680,en,The Big Squeeze,98
47907,tt0117718,en,The Spitfire Grill,117
10061,tt0116225,en,Escape from L.A.,97
36266,tt0112767,vi,Xích lô,123
549,tt0115632,en,Basquiat,108
10478,tt0117918,en,Tin Cup,135
66634,tt0104109,en,Dingo,109
116690,tt0051980,ja,楢山節考,98
213917,tt0100840,fr,Un week-end sur deux,104
145925,tt0107575,it,Mille bolle blu,0
100914,tt0042054,en,Wuya yu maque,113
238,tt0068646,en,The Godfather,175
159,tt0109255,de,Der bewegte Mann,90
11134,tt0104558,cn,警察故事 III：超級警察,95
88224,tt0116985,en,Manny & Lo,88
132641,tt0046468,ja,Tsuma,89
42758,tt0114474,en,Small Faces,108
9303,tt0115736,en,Bound,108
23945,tt0115836,en,Carpool,89
37820,tt0101692,en,Death in Brunswick,109
22479,tt0116745,en,Kansas City,116
9054,tt0119214,en,Gone Fishin',94
241058,tt0116934,de,Lover's Knot,82
11985,tt0109066,zh,愛情萬歲,118
10232,tt0075169,de,Schatten der Engel,101
59569,tt0113542,en,Killer: A Journal of Murder,91
410921,tt0110693,en,Nothing to Lose,0
38955,tt0106544,cn,超级计划,104
110513,tt0116418,en,Girls Town,90
114089,tt0112607,en,Bye-Bye,104
11015,tt0120004,en,The Relic,110
9306,tt0116654,en,The Island of Dr. Moreau,96
12559,tt0116311,en,First Kid,101
58770,tt0117965,en,The Trigger Effect,94
124851,tt0114592,en,Sweet Nothing,89
3587,tt0115725,en,Bogus,110
10723,tt0115783,en,Bulletproof,84
56077,tt0120271,en,Talk of Angels,96
19004,tt0113596,en,The Land Before Time III: The Time of the Great Giving,71
101230,tt0109001,nl,6,0
10987,tt0113253,en,Halloween: The Curse of Michael Myers,88
44705,tt0117991,en,Twelfth Night,134
20318,tt0117093,en,Mother Night,114
43596,tt0024252,de,Liebelei,88
79782,tt1684935,en,Wenecja,110
26933,tt0111019,fr,Les Roseaux Sauvages,115
27854,tt0035896,en,For Whom the Bell Tolls,170
981,tt0032904,en,The Philadelphia Story,112
872,tt0045152,en,Singin' in the Rain,103
2769,tt0043278,en,An American in Paris,113
13320,tt0050419,en,Funny Face,103
164,tt0054698,en,Breakfast at Tiffany's,110
426,tt0052357,en,Vertigo,128
567,tt0047396,en,Rear Window,112
3078,tt0025316,en,It Happened One Night,105
13528,tt0036855,en,Gaslight,114
28288,tt0025164,en,The Gay Divorcee,107
213,tt0053125,en,North by Northwest,136
284,tt0053604,en,The Apartment,125
239,tt0053291,en,Some Like It Hot,122
4808,tt0056923,en,Charade,113
289,tt0034583,en,Casablanca,102
963,tt0033870,en,The Maltese Falcon,100
11113,tt0058385,en,My Fair Lady,170
6620,tt0047437,en,Sabrina,113
804,tt0046250,en,Roman Holiday,119
26531,tt0031580,en,The Little Princess,93
909,tt0037059,en,Meet Me in St. Louis,113
630,tt0032138,en,The Wizard of Oz,102
770,tt0031381,en,Gone with the Wind,238
31044,tt0084370,en,My Favorite Year,92
599,tt0043014,en,Sunset Boulevard,110
15,tt0033467,en,Citizen Kane,119
62,tt0062622,en,2001: A Space Odyssey,149
121357,tt0039428,en,Golden Earrings,95
705,tt0042192,en,All About Eve,138
22490,tt0032143,en,The Women,133
223,tt0032976,en,Rebecca,130
25670,tt0032484,en,Foreign Correspondent,120
303,tt0038787,en,Notorious,102
4174,tt0038109,en,Spellbound,111
8356,tt0050105,en,An Affair to Remember,111
381,tt0048728,en,To Catch a Thief,106
20758,tt0042451,en,Father of the Bride,92
29376,tt0045537,en,The Band Wagon,112
1859,tt0031725,en,Ninotchka,110
18299,tt0050658,en,Love in the Afternoon,130
17281,tt0051658,en,Gigi,116
64382,tt0052126,it,The Reluctant Debutante,94
10907,tt0029843,en,The Adventures of Robin Hood,102
32093,tt0032762,en,The Mark of Zorro,94
1939,tt0037008,en,Laura,88
22292,tt0039420,en,The Ghost and Mrs. Muir,104
3598,tt0029162,en,Lost Horizon,97
3080,tt0027125,en,Top Hat,101
198,tt0035446,en,To Be or Not to Be,99
13562,tt0028010,en,My Man Godfrey,94
1712,tt0049261,en,Giant,201
220,tt0048028,en,East of Eden,115
3529,tt0025878,en,The Thin Man,93
3085,tt0032599,en,His Girl Friday,92
2897,tt0048960,en,Around the World in Eighty Days,167
1585,tt0038650,en,It's a Wonderful Life,130
3083,tt0031679,en,Mr. Smith Goes to Washington,129
900,tt0029947,en,Bringing Up Baby,102
43795,tt0034012,en,Penny Serenade,119
85638,tt0017350,en,The Scarlet Letter,115
50001,tt0036094,en,Lady of Burlesque,91
43905,tt0025586,en,Of Human Bondage,83
22688,tt0038300,en,Angel on My Shoulder,100
23114,tt0027893,en,Little Lord Fauntleroy,102
26378,tt0032022,en,They Made Me a Criminal,92
40206,tt0041509,en,The Inspector General,101
22356,tt0039152,en,Angel and the Badman,100
260,tt0026029,en,The 39 Steps,86
43488,tt0038235,en,A Walk in the Sun,117
22613,tt0036241,en,The Outlaw,116
10331,tt0063350,en,Night of the Living Dead,96
488,tt0043265,en,The African Queen,105
22733,tt0046414,en,Beat the Devil,89
261,tt0051459,en,Cat on a Hot Tin Roof,108
57575,tt0047162,en,The Last Time I Saw Paris,116
32574,tt0033891,en,Meet John Doe,122
22657,tt0029855,en,Algiers,96
76464,tt0029588,en,Something to Sing About,93
22649,tt0022879,en,A Farewell to Arms,89
176841,tt0027980,en,Moonlight Murder,65
125587,tt0114007,en,Nothing Personal,83
39448,tt0093229,cn,Huang jia shi jie,93
52855,tt0118927,en,Dangerous Ground,95
39940,tt0048491,en,Picnic,115
172868,tt0113730,en,Madagascar Skin,96
85328,tt0117357,en,The Pompatus of Love,99
124632,tt0117669,en,Small Wonders,77
11076,tt0116329,en,Fly Away Home,107
63945,tt0118742,en,Bliss,103
58985,tt0116442,en,Grace of My Heart,116
890,tt0114354,de,Schlafes Bruder,127
10861,tt0117011,en,Maximum Risk,100
1770,tt0117039,en,Michael Collins,132
44465,tt0117473,en,The Rich Man's Wife,94
2033,tt0116635,en,Infinity,119
18203,tt0115678,en,Big Night,107
9333,tt0116830,en,Last Man Standing,101
47260,tt0115847,en,Caught,110
9400,tt0117603,en,Set It Off,118
9401,tt0115438,en,2 Days in the Valley,104
12241,tt0115994,en,Curdled,88
25739,tt0083587,en,L'associé,94
161806,tt0116167,en,Ed's Next Move,88
11306,tt0116259,en,Extreme Measures,118
9625,tt0116421,en,The Glimmer Man,92
10680,tt0116000,en,D3: The Mighty Ducks,104
6346,tt0115862,en,The Chamber,113
18660,tt0072653,en,The Apple Dumpling Gang,100
35115,tt0047977,en,"Davy Crockett, King of the Wild Frontier",93
14821,tt0072951,en,Escape to Witch Mountain,97
14136,tt0064603,en,The Love Bug,107
10869,tt0071607,en,Herbie Rides Again,88
22660,tt0050798,en,Old Yeller,83
19186,tt0055277,en,The Parent Trap,129
31102,tt0054195,en,Pollyanna,134
6878,tt0107131,en,Homeward Bound: The Incredible Journey,84
15944,tt0053271,en,The Shaggy Dog,104
18444,tt0054357,en,Swiss Family Robinson,126
20723,tt0059793,en,That Darn Cat!,112
173,tt0046672,en,"20,000 Leagues Under the Sea",127
864,tt0106611,en,Cool Runnings,98
24795,tt0109127,en,Angels in the Outfield,102
11224,tt0042332,en,Cinderella,74
81310,tt0063819,en,Winnie the Pooh and the Blustery Day,25
15947,tt0038166,en,The Three Caballeros,71
9078,tt0057546,en,The Sword in the Stone,79
29682,tt0041890,en,So Dear to My Heart,79
8367,tt0102798,en,Robin Hood: Prince of Thieves,143
433,tt0058331,en,Mary Poppins,139
11360,tt0033563,en,Dumbo,64
11114,tt0076538,en,Pete's Dragon,128
12335,tt0066817,en,Bedknobs and Broomsticks,117
12092,tt0043274,en,Alice in Wonderland,75
10948,tt0082406,en,The Fox and the Hound,82
11229,tt0116361,en,Freeway,110
15121,tt0059742,en,The Sound of Music,174
562,tt0095016,en,Die Hard,131
10163,tt0104692,en,The Lawnmower Man,108
48862,tt0118044,en,Unhook the Stars,103
117036,tt0114597,en,Synthetic Pleasures,85
47199,tt0117582,en,The Secret Agent,95
11159,tt0117589,en,Secrets & Lies,142
9591,tt0117887,en,That Thing You Do!,108
30500,tt0117924,en,To Gillian on Her 37th Birthday,93
41843,tt0117791,en,Surviving Picasso,125
55058,tt0116928,en,Love Is All There Is,105
10938,tt0115640,en,Beautiful Thing,90
11412,tt0116908,en,The Long Kiss Goodnight,120
10586,tt0116409,en,The Ghost and the Darkness,109
42314,tt0116913,en,Looking for Richard,112
27845,tt0117958,en,Trees Lounge,95
108365,tt0117400,en,The Proprietor,0
23223,tt0117202,en,Normal Life,101
49471,tt0116404,en,Get on the Bus,120
38153,tt0120107,en,Shadow Conspiracy,103
25147,tt0116722,en,Jude,123
9716,tt0116242,en,Everyone Says I Love You,101
43777,tt0115600,es,Azúcar amarga,102
454,tt0117509,en,Romeo + Juliet,120
10218,tt0117802,en,Swingers,94
819,tt0117665,en,Sleepers,147
38191,tt0117781,en,The Sunchaser,122
56830,tt0116714,en,Johns,96
11238,tt0115491,en,Aladdin and the King of Thieves,81
27256,tt0043140,en,The Woman in Question,88
31530,tt0029546,en,Shall We Dance,109
66473,tt0028757,en,A Damsel in Distress,101
28120,tt0039286,en,Crossfire,86
1834,tt0037101,en,"Murder, My Sweet",95
26282,tt0044863,en,Macao,81
37218,tt0109823,en,For the Moment,115
252,tt0067992,en,Willy Wonka & the Chocolate Factory,100
116356,tt0111622,it,La vie sexuelle des Belges 1950-1978,85
16372,tt0055018,en,The Innocents,100
11561,tt0070707,en,Sleeper,89
11302,tt0066808,en,Bananas,82
623,tt0095159,en,A Fish Called Wanda,108
583,tt0079470,en,Life of Brian,94
12614,tt0084865,en,Victor/Victoria,132
21711,tt0068334,en,The Candidate,110
11575,tt0059243,en,The Great Race,160
475,tt0061418,en,Bonnie and Clyde,111
11331,tt0052027,en,The Old Man and the Sea,86
521,tt0046912,en,Dial M for Murder,104
21202,tt0113731,en,Madame Butterfly,135
88,tt0092890,en,Dirty Dancing,100
500,tt0105236,en,Reservoir Dogs,99
792,tt0091763,en,Platoon,120
8491,tt0098627,en,Weekend at Bernie's,97
402,tt0103772,en,Basic Instinct,127
10537,tt0101761,en,The Doors,140
11386,tt0104036,en,The Crying Game,112
9504,tt0104348,en,Glengarry Glen Ross,100
15764,tt0084707,en,Sophie's Choice,151
601,tt0083866,en,E.T. the Extra-Terrestrial,115
67365,tt0117577,en,The Search for One-eye Jimmy,80
25842,tt0029992,en,A Christmas Carol,69
2119,tt0099371,en,Days of Thunder,107
744,tt0092099,en,Top Gun,110
136311,tt0115531,en,American Strays,97
221,tt0048545,en,Rebel Without a Cause,111
702,tt0044081,en,A Streetcar Named Desire,125
25750,tt0115885,en,Children of the Corn IV: The Gathering,85
17642,tt0116859,en,The Leopard Son,87
427043,tt0115870,de,Charms Zwischenfälle,88
146341,tt0115684,es,Bird of Prey,105
9305,tt0117040,fr,Microcosmos : Le Peuple de l'herbe,80
37616,tt0117284,en,Palookaville,92
11112,tt0115580,en,The Associate,114
21612,tt0116378,en,The Funeral,99
141210,tt2250194,en,The Sleepover,6
102461,tt0113057,fr,La fille seule,90
36998,tt0116581,fr,Le huitième jour,118
200383,tt0114622,en,North Star,90
116844,tt0112907,en,Drunks,90
1630,tt0117318,en,The People vs. Larry Flynt,129
26626,tt0116422,en,Glory Daze,100
124837,tt0117320,en,A Perfect Candidate,105
11816,tt0082846,en,On Golden Pond,109
11843,tt0072081,en,The Return of the Pink Panther,113
10379,tt0101775,en,Drop Dead Fred,103
2756,tt0096754,en,The Abyss,139
790,tt0080749,en,The Fog,89
1103,tt0082340,en,Escape from New York,99
11298,tt0082533,en,The Howling,91
4480,tt0091288,fr,Jean de Florette,120
4481,tt0091480,fr,Manon des Sources,120
49688,tt0107274,es,Johnny cien pesos,90
10765,tt0081375,en,Private Benjamin,109
762,tt0071853,en,Monty Python and the Holy Grail,91
44497,tt0116587,en,Hustler White,79
85588,tt0112777,en,Dadetown,93
278621,tt0116245,en,Everything Relative,110
99479,tt0116212,en,Entertaining Angels - The Dorothy Day Story,112
55049,tt0117968,en,Trois vies et une seule mort,123
124829,tt0116886,en,The Line King: The Al Hirschfeld Story,86
79306,tt0117677,de,Snowriders,96
356054,tt0112759,en,Curtis's Charm,74
10548,tt0118147,en,When We Were Kings,89
531,tt0108598,en,The Wrong Trousers,30
104931,tt0110173,fr,JLG/JLG - autoportrait de décembre,62
4483,tt0084589,fr,Le Retour de Martin Guerre,122
18919,tt0109781,cs,Faust,97
31556,tt0040427,en,He Walked by Night,79
26167,tt0040723,en,Raw Deal,79
26174,tt0039881,en,T-Men,92
61461,tt0034493,it,I bambini ci guardano,84
117500,tt0039004,en,La symphonie pastorale,110
218713,tt0026465,en,Here Comes Cookie,65
217802,tt0026656,en,Love In Bloom,75
127973,tt0025799,en,Six of a Kind,62
659,tt0078875,de,Die Blechtrommel,142
30892,tt0069198,en,The Ruling Class,154
86369,tt0110521,fr,Mina Tannenbaum,0
8074,tt0060304,fr,Deux ou trois choses que je sais d'elle,100
124676,tt0115715,en,The Bloody Child,85
38554,tt0116059,en,Dear God,112
49763,tt0115610,en,Bad Moon,80
41326,tt0099028,en,American Dream,98
36555,tt0112483,en,Best of the Best 3: No Turning Back,90
10608,tt0103850,en,Bob Roberts,102
11216,tt0095765,it,Nuovo Cinema Paradiso,124
7452,tt0097108,en,"The Cook, the Thief, His Wife & Her Lover",125
64567,tt0109942,fr,Grosse fatigue,0
892,tt0101700,fr,Delicatessen,99
1600,tt0101765,fr,La double vie de Véronique,97
26561,tt0101811,en,Enchanted April,89
975,tt0050825,en,Paths of Glory,88
18129,tt0099703,en,The Grifters,110
54405,tt0102014,en,Hear My Song,113
150823,tt0120121,en,The Shooter,91
409,tt0116209,en,The English Patient,162
38251,tt0102426,it,Mediterraneo,96
10161,tt0097937,en,My Left Foot: The Story of Christy Brown,103
1412,tt0098724,en,"Sex, Lies, and Videotape",100
41768,tt0105107,en,Passion Fish,135
10409,tt0105488,en,Strictly Ballroom,94
14285,tt0096257,en,The Thin Blue Line,103
2469,tt0101026,es,¡Átame!,111
10174,tt0102370,en,Madonna: Truth or Dare,119
31225,tt0100332,en,Paris is Burning,71
510,tt0073486,en,One Flew Over the Cuckoo's Nest,133
11455,tt0078446,en,Up in Smoke,86
1891,tt0080684,en,The Empire Strikes Back,124
2493,tt0093779,en,The Princess Bride,98
85,tt0082971,en,Raiders of the Lost Ark,115
68,tt0088846,en,Brazil,132
679,tt0090605,en,Aliens,137
429,tt0060196,it,"Il buono, il brutto, il cattivo",161
13446,tt0094336,en,Withnail & I,107
389,tt0050083,en,12 Angry Men,96
947,tt0056172,en,Lawrence of Arabia,216
